filename,artist,title,tempo mean,tempo std,swing ?,swing ratio median,swing ratio iqr,swing confidence,meter,ternary ?,beat by measure
jazz.00024.wav,Joe Lovano,Song And Dance,107.78,4.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00025.wav,Branford Marsalis Trio,Roused About,203.21,8.30,yes,1.57,0.030,0.67326732673267331,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00026.wav,Branford Marsalis Trio,The Beautyful Ones Are Not Yet Born,98.37,5.44,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00027.wav,Branford Marsalis Trio,Xavier's Lair,142.08,4.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00028.wav,Branford Marsalis Trio,Cain & Abel,201.30,7.95,yes,1.32,0.206,0.56565656565656564,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00029.wav,Branford Marsalis Trio,Citizen Tain,224.03,13.72,yes,1.46,0.272,0.55855855855855852,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00030.wav,Branford Marsalis Trio,Gilligan's Isle,102.94,5.73,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00031.wav,Branford Marsalis Trio,Dewey Baby,321.64,65.37,yes,2.22,0.928,0.11409395973154363,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00032.wav,Branford Marsalis Trio,Beat's Remark,129.90,5.44,yes,1.99,0.000,1.0,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00033.wav,Coleman Hawkins,Body and Soul,94.70,0.69,yes,1.75,0.009,0.97872340425531912,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00034.wav,Coleman Hawkins,Dinah,194.96,6.08,yes,2.06,0.000,0.59999999999999998,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00035.wav,Coleman Hawkins,April in Paris,70.45,1.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00036.wav,Coleman Hawkins,Sugar Foot Stomp,124.54,4.09,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00037.wav,Coleman Hawkins,I've Got the World On a String,97.14,2.35,yes,2.10,0.245,0.75,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00038.wav,Coleman Hawkins,Under Paris Skies,148.88,2.55,yes,2.03,0.552,0.33783783783783783,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00039.wav,Coleman Hawkins,When Lights Are Low,197.81,3.07,yes,2.24,0.361,0.67346938775510201,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00040.wav,Coleman Hawkins,She's Funny That Way,100.46,1.20,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00041.wav,Coleman Hawkins,My Blue Heaven,188.27,2.21,yes,2.00,0.000,0.74193548387096775,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00042.wav,Coleman Hawkins,Say It Isn't So,73.44,1.57,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00043.wav,Coleman Hawkins,I Love Paris,153.06,7.70,yes,1.80,0.761,0.59999999999999998,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00044.wav,Coleman Hawkins,Sweet Lorraine,104.06,1.75,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00045.wav,Coleman Hawkins,How Strange,74.22,2.26,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00046.wav,Coleman Hawkins,Spotlite,215.01,4.19,yes,1.95,0.000,0.7289719626168224,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00047.wav,,,208.40,9.76,yes,2.04,0.126,0.4854368932038835,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00048.wav,,,130.04,5.11,yes,2.24,0.000,0.6875,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00049.wav,,,44.08,7.64,no,,,,4/4,no,[4 4 4 4 4]
jazz.00050.wav,,,155.09,5.45,yes,2.07,0.000,1.0,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
jazz.00051.wav,Coleman Hawkins,Body and Soul,94.70,0.69,yes,1.75,0.009,0.97872340425531912,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00052.wav,,,107.15,2.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00053.wav,Coleman Hawkins,Dinah,194.96,6.08,yes,2.06,0.000,0.59999999999999998,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00054.wav,,,107.80,3.17,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00055.wav,Coleman Hawkins,April in Paris,70.45,1.57,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00056.wav,,,124.54,4.07,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00057.wav,Coleman Hawkins,There Will Never Be Another You,94.94,3.10,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00058.wav,Coleman Hawkins,Sugar Foot Stomp,125.40,1.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00059.wav,,,106.61,3.70,yes,2.10,0.000,0.69811320754716977,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00060.wav,Coleman Hawkins,I've Got the World On a String,97.14,2.35,yes,2.10,0.245,0.75,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00061.wav,,,178.66,7.82,yes,1.63,0.043,0.68181818181818177,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
jazz.00062.wav,Coleman Hawkins,Under Paris Skies,148.88,2.55,yes,2.03,0.552,0.33783783783783783,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00063.wav,,,242.08,8.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00064.wav,,,203.69,4.88,yes,2.41,0.000,0.64356435643564358,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00065.wav,Coleman Hawkins,When Lights Are Low,197.81,3.07,yes,2.24,0.361,0.67346938775510201,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00066.wav,,,178.43,10.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00067.wav,Coleman Hawkins,She's Funny That Way,100.45,1.05,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00068.wav,Coleman Hawkins,Say It Isn't So,73.51,2.25,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00069.wav,Coleman Hawkins,I Love Paris,153.06,7.70,yes,1.80,0.761,0.59999999999999998,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00070.wav,Coleman Hawkins,Sweet Lorraine,104.08,1.81,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00071.wav,Coleman Hawkins,How Strang,74.22,2.27,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00072.wav,Coleman Hawkins,Spotlite,215.01,4.19,yes,1.95,0.000,0.7289719626168224,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00073.wav,Dexter Gordon,Scrapple From The Apple,229.71,8.39,yes,1.43,0.282,0.50877192982456143,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00074.wav,Dexter Gordon,Willow Weep For Me,82.79,2.94,yes,2.00,0.744,0.47499999999999998,4/4,no,[4 4 4 4 4 4 4 4 4]
jazz.00075.wav,Dexter Gordon,Broadway,209.34,9.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00076.wav,Dexter Gordon,Stairway To The Stars,62.23,1.62,no,,,,4/4,no,[4 4 4 4 4 4 4]
jazz.00077.wav,Dexter Gordon,A Night In Tunisia,185.07,11.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00078.wav,,,161.40,8.65,yes,1.78,0.599,0.71250000000000002,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00079.wav,,,108.50,2.07,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00080.wav,,,200.59,7.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00081.wav,,,114.91,2.13,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00082.wav,,,197.21,8.11,yes,1.74,0.000,0.67010309278350511,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00083.wav,Tony Williams,Red Mask,107.84,3.81,no,,,,,no,[4 4 4 4 4 4 5 5 5 5 5]
jazz.00084.wav,,,123.67,1.52,yes,2.36,0.000,0.73770491803278693,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00085.wav,,,158.58,7.28,yes,1.74,0.000,0.46153846153846156,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00086.wav,Tony Williams,Blackbird,103.76,4.56,no,,,,,no,[4 4 4 4 4 4 2 4 4 4 4 2 4]
jazz.00087.wav,Miles Davis,So What,133.09,5.46,yes,1.56,0.456,0.47692307692307695,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00088.wav,Miles Davis,Freddie Freeloader,128.71,1.10,yes,2.50,0.000,0.53968253968253965,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00089.wav,Miles Davis,Blue in Green,55.46,1.64,no,,,,4/4,no,[4 4 4 4 4 4]
jazz.00090.wav,Miles Davis,All Blues,135.81,1.39,yes,1.64,0.253,0.31343283582089554,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
jazz.00091.wav,Miles Davis,Flamenco Sketches,56.40,1.34,no,,,,4/4,no,[4 4 4 4 4 4]
jazz.00092.wav,Miles Davis,Flamenco Sketches (alternate),53.10,1.07,no,,,,4/4,no,[4 4 4 4 4]
jazz.00093.wav,,,166.24,3.30,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00094.wav,Joe Henderson,Miles Ahead,120.49,5.20,yes,2.23,0.000,0.78333333333333333,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00095.wav,Joe Henderson,Joshua,119.63,6.38,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00096.wav,Joe Henderson,Pfrancing (No Blues),134.03,4.98,yes,2.09,0.219,0.59090909090909094,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00097.wav,Joe Henderson,Flamenco Sketches,51.98,1.65,no,,,,4/4,no,[4 4 4 4 4]
jazz.00098.wav,Joe Henderson,Milestones,162.12,4.65,yes,1.71,0.433,0.66249999999999998,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00099.wav,Joe Henderson,Teo,136.35,3.43,yes,1.73,0.000,0.86567164179104472,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
metal.00000.wav,Falconer,Mindtraveller,93.96,0.99,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00001.wav,Gamma Ray,Beyond The Black Hole,155.91,1.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00002.wav,Iron Maiden,Flight of Icarus,111.41,1.16,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00003.wav,Anthrax,Metal Thrashing Mad,196.22,4.39,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00004.wav,Dark Tranquillity,Of Chaos And Eternal Night,139.15,2.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00005.wav,Iron Maiden,Wasted Years,154.15,2.14,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00006.wav,,,119.21,3.10,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00007.wav,Coroner,Die By My Hand,152.34,8.28,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00008.wav,,,117.36,1.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00009.wav,,,113.50,0.62,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00010.wav,,,209.04,32.44,no,,,,,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 3 3 3 3 3 3 3 3]
metal.00011.wav,,,159.96,10.96,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00012.wav,Dark Tranquillity,"Away, Delight, Away",167.56,2.22,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00013.wav,Dark Tranquillity,Of Chaos And Eternal Night,139.15,2.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00014.wav,Dark Tranquillity,With The Flaming Shades Of Fall,76.39,2.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
metal.00015.wav,Dark Tranquillity,Nightfall By The Shore Of Time,120.18,18.82,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00016.wav,,,92.08,2.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00017.wav,,,214.47,7.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00018.wav,,,99.36,4.28,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00019.wav,,,219.71,3.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00020.wav,,,221.72,54.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00021.wav,Creed,I'm Eighteen,110.24,8.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
metal.00022.wav,Ozzy Osbourne,Crazy Train,136.89,1.32,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00023.wav,,,145.58,3.11,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00024.wav,Jacobs Dream,Kinescope,111.78,1.07,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00025.wav,Megadeth,Peace Sells,138.53,1.01,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00026.wav,,,251.32,21.96,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00027.wav,,,258.03,7.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00028.wav,Motorhead,Ace Of Spades,139.97,2.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00029.wav,Living Colour,Glamour Boys,121.58,2.57,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00030.wav,Megadeth,Trust,132.07,0.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00031.wav,Motorhead,Born To Raise Hell,137.94,2.84,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00032.wav,Scorpions,Blackout,175.43,13.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00033.wav,Metallica,Enter Sandman,123.16,1.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00034.wav,Iron Maiden,The Trooper,157.77,8.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00035.wav,,,122.70,40.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00036.wav,Slayer,In-a-gadda-da-vida,141.82,2.29,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00037.wav,,,137.96,2.17,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00038.wav,Metallica,...And Justice For All,100.36,10.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
metal.00039.wav,Metallica,Star Wars Imperial March ,60.06,0.70,no,,,,4/4,no,[4 4 4 4 4 4]
metal.00040.wav,Dio,Stand Up And Shout,109.30,2.28,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00041.wav,Dio,Gypsy,117.54,2.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00042.wav,Dio,Caught InThe Middle,130.21,1.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00043.wav,Dio,Straight Through The Heart,96.23,14.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00044.wav,Dio,Rainbow In The Dark,117.56,3.37,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00045.wav,Dio,Shame On The Night,60.84,1.99,no,,,,4/4,no,[4 4 4 4 4 4]
metal.00046.wav,New Bomb Turks,Hammerless Nail,232.15,5.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00047.wav,New Bomb Turks,Bachelor's High,208.41,9.97,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00048.wav,New Bomb Turks,Professional Againster,220.20,3.84,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00049.wav,New Bomb Turks,Cultural Elite Sign-Up Sheet,197.76,4.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00050.wav,New Bomb Turks,Jukebox Lean,227.28,7.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00051.wav,New Bomb Turks,Jeers Of A Clown,219.12,7.20,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00052.wav,New Bomb Turks,Look Alive Jive,158.73,6.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00053.wav,New Bomb Turks,Staring Down The Gift Horse,249.89,10.32,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00054.wav,New Bomb Turks,Shoot The Offshoot,248.98,2.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00055.wav,New Bomb Turks,Drop What You're Doin',169.44,6.27,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00056.wav,New Bomb Turks,Telephone Numbrrr,216.54,5.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00057.wav,New Bomb Turks,Wrest Your Hands,128.33,2.98,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00058.wav,Queen,Tie Your Mother Down,145.60,3.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00059.wav,Queen,Tear it up,97.82,2.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00060.wav,Queen,We Will Rock You,89.91,1.45,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00061.wav,Dio,Stand Up And Shout,219.00,5.46,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00062.wav,Dio,Gypsy,117.44,1.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00063.wav,Dio,Caught In The Middle,130.37,2.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00064.wav,Dio,Straight Through The Heart,94.17,1.42,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00065.wav,Dio,Rainbow In The Dark,117.60,3.92,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00066.wav,Dio,Shame On The Night,60.41,0.92,no,,,,4/4,no,[4 4 4 4 4 4]
metal.00067.wav,AC/DC,Big Gun,132.80,1.02,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00068.wav,Judas Priest,Breaking the Law,164.35,2.30,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00069.wav,Black Sabbath,Paranoid,162.59,4.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00070.wav,AC/DC,Highway To Hell,116.10,1.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00071.wav,Def Leppard,Pour Some Sugar On Me,85.04,0.46,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
metal.00072.wav,Deep Purple,Smoke On The Water,120.06,2.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00073.wav,Metallica,The Memory Remains,72.62,1.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
metal.00074.wav,Johnny Crass,Internet Sandman,124.04,2.43,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00075.wav,Metallica,Until It Sleeps,113.22,2.41,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00076.wav,,,140.37,3.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00077.wav,Judas Priest,Hell Patrol,149.95,1.21,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00078.wav,Metallica,Prince Charming,199.58,3.78,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00079.wav,Def Leppard,Photograph,123.86,2.44,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00080.wav,Def Leppard,Rocket,128.87,40.54,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00081.wav,Guns N' Roses,Live and Let Die,146.25,9.23,no,,,,,no,[4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4]
metal.00082.wav,Guns N' Roses,Welcome To The Jungle,122.56,2.92,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00083.wav,Metallica,For Whom The Bell Tolls,117.98,2.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00084.wav,Black Sabbath,Shock the Monkey,148.89,1.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00085.wav,Ozzy Osbourne,,102.44,1.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00086.wav,Bon Jovi,You Give Love A Bad Name,122.69,1.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00087.wav,Metallica,So What,190.32,2.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00088.wav,Danzig,Twist of Cain,116.56,1.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00089.wav,,,76.61,1.93,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
metal.00090.wav,Black Sabbath,Symptom Of The Universe,179.59,4.26,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00091.wav,Black Sabbath,Sabbath Bloody Sabbath,136.75,1.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00092.wav,Iron Maiden,Run to the Hills,139.12,27.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00093.wav,Iron Maiden,Phantom Of The Opera,171.14,2.80,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00094.wav,Iron Maiden,The Trooper,160.12,5.26,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
metal.00095.wav,Rage Against the Machine,Bombtrack,78.13,12.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
