ID,DescEN
pop.00044_15s,"The song features vibrant female vocals and a pleasant chorus. The bass line with circular chords creates a groove, while the powerful drums tighten the rhythm. This music is ideal for the energetic exploration of a vibrant urban city."
pop.00048_15s,The song features dynamic female vocals and a soulful chorus. The synth sounds are pleasantly expansive and the tempo of the drums enhances the rhythm. This music is ideal for adding even more intensity and emotion to battle scenes in action films.
pop.00049_15s,"The graceful female vocals of this ballad resonate with the heart. Acoustic guitar accompaniment creates a warm atmosphere, while a simple bass supports the melody. The snare drum rhythm creates a gentle flow. This music is ideal for emotional final scenes in films."
pop.00051_15s,"Lively female vocals intertwine with an attractive choral accompaniment and the synth sound is vividly expansive. Groovy bass and beat-driven drums drive the rhythm, while cowbells add a sense of movement with regular rhythmic patterns. The music is perfect for energetic scenes of young people on summer beaches or in the vibrant urban streets."
pop.00052_15s,"Powerful female vocals resonate with electric guitar accompaniment. The punchy bass adds to the intensity, while the beat-oriented drums tighten the rhythm. This music enhances the coolness of sports match scenes and action scenes. It is also perfect for scenes of courage and energy."
pop.00054_15s,"Crisp female vocals sing in your ears, while the keyboard instrumental accompaniment adds a sophisticated sound. Groovy bass pulls the rhythm along and powerful drums can be heard. The music makes you want to dance and is effective as background music for TV and film plays and advertisements."
pop.00055_15s,"Powerful female vocals and a chorus fuse together to create a passionate song. A synthesiser adds to the chorus, creating a modern, electric atmosphere. The rhythmic bass creates the groove and the powerful drums drive the rhythm. It creates a lively atmosphere at dance parties, festivals and other energetic events."
pop.00056_15s,Rhythmic female vocals and chorus are fused together. The synth chorus is effective and builds up in unison with the singing in the second half. A moving bass and strong drums support the rhythm. This is music for the dance floor of clubs and festivals.
pop.00059_15s,Catchy female vocals and chorus blend attractively. The synth melody and singing create a sense of unity in unison. The rhythm is enhanced by the moving bass and powerful drums. This music creates a sense of dynamism in energetic scenes.
pop.00060_15s,"A crisp female vocalist sings in a haunting voice, while the keyboard instrumental accompaniment adds a refined sound. A groovy bass leads the rhythm and powerful drums can be heard. Effective background music for TV, films and advertising."
pop.00061_15s,The female vocals and chorus harmonise wonderfully. The synth accompaniment sounds perfectly balanced. The moving bass and rhythmically rich drums tie the whole thing together and create a groove. The music is characterised by vivid harmonies and is inspiring in live performances and concerts.
pop.00065_15s,"The male vocals and female chorus are in perfect harmony, while the piano provides an eighth-note rhythm. A simple bass supports the melody and stable drums drive the rhythm. The music is melodious, with emotional singing and harmonies. The music is suitable for the film's emotional final scene."
pop.00066_15s,"Attractive female vocals and pleasant harmonies of acoustic guitar harmonise with each other, and synth effects are effectively incorporated. The bass resonates with depth, and percussion joins the drums to support the rhythm. The music is perfectly suited to the video, which depicts happy love scenes and travel landscapes."
pop.00068_15s,"The vocals and synthesiser accompaniment are pleasantly harmonised and the harmonies are exquisite. The strong bass guitar makes its presence felt, while the rhythmic drums create a precise rhythm. The synthesiser sound is unique and fascinating. It is a modern and energetic piece of music, perfect for dynamic and dynamic scenes, such as urban nightlife and club scenes."
pop.00070_15s,"Male vocals and a strong female chorus harmonise with each other. The synthesiser makes a strong impression and the intense bass has a strong presence. The drums sound strong and give the rhythms a powerful edge. This is a powerful and energetic piece of music, perfect for scenes of power and excitement, such as spectacular sporting events or heroic battle scenes."
pop.00071_15s,"This is an up-tempo pop piece. Clear female vocals sing vividly, while the synthesiser accompaniment and effective choruses catch the ear. A steady bass supports the melody and strong drums drive the rhythm. This pop, catchy piece is perfect for bright party scenes, lively advertising and commercial scenes, and other scenes that express fun and positivity."
pop.00072_15s,"A powerful female vocalist sings overwhelmingly with enthusiastic cheers echoing through the live venue. A combination of synthesiser and guitar provides a pleasant accompaniment, while a punchy bass enhances the melody. Powerful drums provide the rhythmic sway. This music is perfect for large musical events and dramatic scenes."
pop.00076_15s,"Up-tempo pop song. Passionate female vocals are attractive. The synthesiser provides a delicate accompaniment with arpeggio patterns to the melody. The accurate bass provides stability, while the rhythmic drums give the song a lively feel. Perfect for energetic and cheerful scenes."
pop.00077_15s,"Passionate female vocals and a gorgeous chorus create a pleasant harmony. The synthesiser provides a gorgeous accompaniment and adds colour to the song. Accurate bass provides stability, while powerful drums tighten the rhythm."
pop.00079_15s,"Strong female vocals sing march-like tunes. Strings provide accompaniment, adding solemnity and power to the song. A simple yet powerful bass provides stability, while steady drums support the rhythm. It is perfect for grand and majestic scenes, such as parades, festive scenes, military-related images and events."
pop.00082_15s,"Passionate female vocals ride the samba rhythm, while the piano provides a precise rhythm. Synths add colour to the melody, while the groovy bass gives the song a lively feel. Lively drums and percussion add to the rhythm. Perfect for fun and lively scenes, such as a jolly, danceable scene, a carnival or a beach party at a resort."
pop.00085_15s,"A cool female vocalist sings enticingly, while high-impact synth choruses shimmer. A groovy bass anchors the rhythm, while powerful drums add dynamism to the song. The song is perfect for stylish, modern scenes, such as urban nightlife, fashion shows, etc."
pop.00087_15s,"The emotional female vocalist echoes with her soulful voice. The electric guitar accompaniment enhances the emotion, while the simple bass provides stability. The rhythmic drums are dynamic. It is perfect for the climactic scene of a moving film, a sad scene in a romantic drama or a scene depicting inner conflict."
pop.00092_15s,Passionate female vocals sway the emotions with their powerful voices. The electric guitar accompaniment enhances the fervour and the bass creates a groove. Beatific drums drive the rhythm. This music is perfect for a hot live performance or a triumphant scene at a sports match.
pop.00093_15s,"Emotional female vocals move the heart with their passionate voice. The synths create an aura and the rhythmic bass creates a groove. Speedy drums add intensity to the song. Perfect for energetic sports scenes, victory training scenes and other scenes that call for liveliness and passion."
pop.00094_15s,"Emotional female vocals captivate with their deeply emotive voices. The electric guitar resonates powerfully, while the pleasant bass supports the melody. Rhythmic drums add dynamism to the song. The song is perfect for scenes that require emotional expression and narrative depth, such as dramatic scenes with heightened emotions, depictions of sad romance and introspective scenes."
pop.00096_15s,"Melodious female vocals provide a beautiful melody. An electric guitar weaves delicate tones with arpeggios, while strings add an emotional resonance. The deep bass adds depth to the melody and the drum snare creates a groove."
pop.00097_15s,"Attractive female vocals and male chorus harmonise, with electric guitars providing pleasant accompaniment. The deep bass resonates and the drum bass drum provides a powerful rhythm. Perfect for the emotional conclusion of an emotional film, an epic sporting triumph or as a backdrop to a passionate dance performance."
pop.00099_15s,"Catchy female vocals and chorus provide an ear-catching melody. The piano provides the rhythm and the guitars provide the vibrant melody. The melodious bass adds depth to the music, while the beat-oriented drums enhance the rhythm. The song is perfect for bright and lively cafés, shopping malls, driving with friends and other fun atmospheres."
reggae.00001_15s,"The lyrical vocals resonate, and the synthesiser intro and organ interplay make this a magnificent piece. The laid-back bass rhythm spreads out pleasantly, while the loose drums provide an exquisite rhythm. This piece is perfect for a peaceful seaside sunset scene."
reggae.00004_15s,The extended vocals echo in the ear and the chorus harmonies make this a beautiful piece of music. Smooth guitar cuts adorn the melody. The rhythmic bass and bass drum create a groove. This piece of music is perfect for lively summer occasions such as beach parties and jolly outdoor events.
reggae.00005_15s,"The rhythmic vocals sound pleasant and the delicate guitar phrases create a unique atmosphere. The bass works with the bass drum to create a groove. The guiro sounds resonate, giving further rhythmic depth."
reggae.00007_15s,"Joyful vocals and chorus add to the vibrant reggae production. The stately bass creates a heavy sound, while the snare rim and akogo sounds create an exquisite rhythm. Ideal for lively summer beach parties and jolly outdoor festivals."
reggae.00008_15s,"The light ticking and wah-wah guitars are impressive in this reggae piece. The vocalist captivates with her powerful voice, while the synthesised back melody adds colour to the dense musical world. The bass has a clear sound quality and a strong presence. Ideal for uplifting parties, active sporting events and other lively occasions."
reggae.00009_15s,"This reggae piece features smooth, melodic vocals. The light ticking of the synthesiser enlivens the rhythm and the sound of the tambourine adds a lightness of touch. It is ideal for cheerful outdoor parties, seaside barbecues and other bright and fun occasions."
reggae.00013_15s,"This reggae piece combines smooth, melodic vocals with a clear, high-pitched chorus. The bass is swingy and supports the rhythm, while whistles and samplers of life sounds can be heard. It is perfect for relaxing situations, such as reading in a laid-back café or strolling around town."
reggae.00015_15s,"This reggae piece has an attractive interplay with the chorus. The chorus, played by harmonies, creates a perfect harmony with the vocals. The wood bass has a natural sound quality and creates a groove. The guitars are characterised by crisp choruses and cutting, which tie the rhythm section together. Ideal for fun and lively scenes."
reggae.00016_15s,"The vocals and chorus resonate in this reggae piece. The natural sound quality of the bass creates a groove, while the saxophone phrases are vivid and lively. The synthesiser plays chords with a stretched sound, while the guitar cuts to the point."
reggae.00018_15s,"This reggae piece features melodious vocals. A rhythmic bass creates the groove, while two guitars with different tones take charge of the cutting. Woodblock and guiro sounds can be heard."
reggae.00019_15s,"This reggae piece features vocals with a natural, rustic feel. The chorus joins in for rich harmonies. Catchy bass phrases pull the rhythm along, while simple guitar ticks support the melody. The drums create the groove and provide the basis for the rhythm. Perfect for relaxing and homely scenes in nature or on the beach."
reggae.00022_15s,"This reggae piece has extended vocals and beautiful harmonies. The groovy bass drives the rhythm, while the keyboards support the chords. The drums build the rhythmic axis, interspersed with tambourine sounds. This music is perfect for parties, beach barbecues and other fun-filled occasions."
reggae.00024_15s,"This reggae piece features relaxed vocals and harmonies. The bass takes the lead role in the rhythm, while the drums are used in key places with akogo sounds and snare rhymes. It suits peaceful scenes, such as sunsets on the beach or relaxing in a café."
reggae.00026_15s,"This reggae piece features rustic vocals and chorus. The organ sounds resonate and the jazzy saxophone is attractive. The snare is used effectively in the drum rhythm. It is perfect for a café or bar atmosphere, or a relaxing stroll on a street corner."
reggae.00027_15s,This reggae piece features offbeat vocals and chorus. The rhythmic organ tinkling and transparent synthesisers are impressive. Syncopated drums accentuate the rhythm. It is perfect for scenes that call for a good time and a light mood.
reggae.00028_15s,"This reggae instrumental features rhythmic ticking of the keyboards. Funky bass, drum snare and a sampler of life sounds create a unique texture. It fits well as background music for urban street scenes or hip events."
reggae.00029_15s,"This reggae instrumental piece has a bold brass sound. A groovy bass supports the rhythm, while fine bated congas and tambourine sounds accentuate the rhythm. This music is perfect for scenes with a jubilant atmosphere."
reggae.00030_15s,"This reggae instrumental piece has a vibrant sound of delayed brass instruments. A groovy bass supports the rhythm, while rhythmic congas and bongos intertwine as percussion. The sound of vibraslap adds a unique resonance. It is perfect for outdoor summer events and club dance floor scenes."
reggae.00031_15s,"Brass instruments and synthesiser leads fuse together to create a melody in this reggae instrumental piece. Guitars also contribute to the melody, while the bass punctuates the loop with heavy bass. Wood block sounds add to the rhythm. Perfect for relaxing on the beach or in a café at sunset."
reggae.00032_15s,"A reggae instrumental piece with a variety of effected synthesiser leads. The bass supports the groove with riffs, while the drums tighten the rhythm with tight snares. It features an energetic blend of sounds and rhythms and would suit clubs, festivals and other dance events."
reggae.00033_15s,"This reggae instrumental features synthesiser leads with an impressive brass-like tone, echoing through to great effect. The bass intertwines with the bongos and enlivens the rhythm section. It suits scenes with a relaxed atmosphere."
reggae.00035_15s,"A reggae instrumental piece with synthesiser lead playing the melody and bass supporting the rhythmic mainstay. The rhythm section is characterised by rich tones and groovy rhythms, with a variety of Latin percussion. The synthesiser leads spread vividly, while the bass and percussion create a lively atmosphere. It is perfect for bringing life to jolly outdoor events."
reggae.00037_15s,"A reggae instrumental with pop-toned keyboards adorning the melody. The rhythm is supported by a rhythmic bass, and the percussion with its impressive clave sound adds a unique accent. This music is perfect for bright and joyful scenes."
reggae.00039_15s,Reggae instrumental piece with looped playing. The sad lead of the synthesiser is haunting. Bass riffs with heavy bass and impressive band clap percussion intertwine. It has an emotional atmosphere and a groove. The perfect soundtrack for the climactic scene of an insightful drama.
reggae.00040_15s,"This reggae piece has a chill atmosphere. The soothing vocals and chorus resonate comfortably, while the synthesiser chords create a mellow atmosphere. Wood block sounds add lightness and an electronic sampler provides a unique texture. It's perfect background music for a relaxing café, the seaside at sunset or just relaxing with friends."
reggae.00041_15s,"This reggae piece features natural sounding vocals and a low, extended chorus. Guitars provide the ticking rhythm, while the deep beat of the bass supports the whole piece. This music is perfect for relaxed outdoor events, such as at the seaside at sunset."
reggae.00042_15s,"The vocals and chorus intertwine with the saxophone in this vibrant reggae piece. The guitars play melodious phrases, the bass echoes with heavy bass, and the drums beat a strong rhythm. This music is ideal for uplifting scenes."
reggae.00043_15s,"Vocals and chorus harmonise in this reggae piece. The keyboards underpin a pleasant rhythm, while the guitar and bass play pleasant riffs. The harmony between the resonant vocals and the band is appealing. This music is perfect for relaxing cafés and beach scenes."
reggae.00044_15s,This reggae piece features vocals and harmony choruses with a relaxed atmosphere. The chord tones played by the synthesiser are pleasantly expansive and the saxophone adds rich expression. Up-tempo drums and wood block sounds add to the rhythm. This music is perfect for scenes of poolside fun at a resort or a summer barbecue party.
reggae.00045_15s,"This reggae piece features powerful vocals and a harmonious chorus. The saxophone adds depth to the melody, while the bass builds the rhythm with monotonous patterns. The drums support the rhythm section with their tight tone. This music is perfect for energetic and lively scenes on the dance floor or at live events."
reggae.00046_15s,"This reggae piece features smooth vocals and harmony choruses. The saxophone and other brass instruments sound pleasant, while the bass plays rhythm in a monotonous pattern. The drums are in a simple pattern, with gorgeous timpales sounds. The music has a relaxed atmosphere."
reggae.00047_15s,"This reggae piece has a rich bass sound. The vocals are strong and the synths play rhythmic ticks. Delays are used effectively on the delicate guitar backing, while the drums provide a cohesive rhythm. Perfect for energetic scenes."
reggae.00048_15s,"This reggae piece features rhythmic vocals. Wind instruments provide the backbeat, while the guitar spins the riffs. Drums and bass support the rhythm with short loops. This music is best enjoyed in a relaxed setting."
reggae.00052_15s,This reggae piece features solid vocals. A synthesiser plays the lead riff and powerful drums. The bass works with the bass drum to create a groove. This music is perfect for an urban party scene at night.
reggae.00053_15s,"This is an instreggae piece with keyboards playing impressive short scale ticks and backed by brass instruments. The bass plays effective rhythms, while the drums tick patterns and timpales on top of them. Ideal as background music in a relaxed café or lounge."
reggae.00055_15s,This reggae piece features a stretched voice. Synthesisers provide backing while the bass creates the flow. Drums provide a fine beat. It is perfect for lively scenes at open-air events.
reggae.00059_15s,"This reggae piece has a gentle tempo. The vocals are sung in a relaxed manner, while the chorus harmonises. The synthesizers provide backing backing, while the drums provide rhythm with tight snare and timpales sounds."
reggae.00060_15s,"This is a simply structured reggae piece with a well-sounding sound. The vocalist showcases a rustic singing voice, while the acoustic guitar plays chord cutting with a soft tone. It resonates comfortably in a relaxing moment in nature or in a café."
reggae.00062_15s,"The melodious vocals and chorus of this reggae piece are appealing. The guitars are rhythmic with a dead tone, while the bass plays a heavy bass note. The drums are joined by conga sounds, creating a unique rhythm. This music is perfect for beach parties, summer barbecues and other relaxed outdoor occasions."
reggae.00065_15s,This reggae piece features relaxed singing. Synth leads echo in the background. The guitar backs it up with an airy sound and the bass provides the groove. Drums support the rhythm. This music is perfect for a sunset party on the beach or a relaxing café.
reggae.00068_15s,"This reggae piece has a stretchy voice and saxophone intertwining. The guitar pulls the rhythm along with a dry sounding cut, while the bass provides a funky groove. The drums give it a swinging feel. It is perfect for a fun and lively scene."
reggae.00070_15s,"The chorus chorus chorus is an impressive reggae piece. The synthesiser sounds like a voice, while the wood bass supports the axis with natural tones and phrases. The drums create rhythms with rhythmic patterns. It suits laid-back scenes."
reggae.00073_15s,This reggae piece has a hard-hitting atmosphere. The vocalist delivers fast raps and the bass expresses power with long tones. The drums make effective use of a strong bass drum to accentuate the rhythm. The music is perfect for dynamic scenes.
reggae.00076_15s,This reggae piece features vocals that speak with a unique flow and a whispering chorus. Sparkling keyboards add vibrant colour. The bass keeps the rhythm steady and the drums beat consistently. It suits scenes such as urban street corners at night.
reggae.00077_15s,"This reggae piece has a relaxed atmosphere. The vocals are relaxed and pleasantly resonant. The guitar is responsible for the ticking rhythm and the chorus, while the bass provides stability in a monotonous pattern. The drums provide a gentle groove with simple rhythms."
reggae.00079_15s,"This reggae instrumental piece has a magical atmosphere. A resonant nature sound sampler creates a cavernous soundscape and a unique atmosphere. The bass grooves rhythmically and metallic sounds enhance the rhythm. It is perfect for video works that evoke images of forests and mysterious places at night, meditation, yoga and art works that pursue creative expression."
reggae.00080_15s,"This is a lively reggae piece. Vibrant vocals are appealing and the synthesiser creates a unique atmosphere with long tones. The bass grooves rhythmically, while the drums create an energetic rhythm with a bandclap sampler. Perfect for lively scenes and fun events."
reggae.00083_15s,"This reggae piece features deep, extended vocals. The synthesiser creates a soothing tone and pleasant atmosphere, while the guitar plays an overflowing chorus. The drums use snare and light rimshots to great effect to create a lilting rhythm."
reggae.00084_15s,"The vocals are rhythmic and energetic, making this an attractive reggae piece. The synthesiser injects energy with lively ticks, while the guitar plays light cuts. Drums accentuate the rhythm with a light, technical snare. This is perfect for energetic and lively scenes."
reggae.00085_15s,This reggae piece features improvised vocals and choruses. It has a retro atmosphere. The saxophone tone resonates and the guitar plays light cuts with a natural sound quality. The drums and bass create a simple but groovy feel.
reggae.00088_15s,"The energetic female vocals and chorus make this an attractive reggae piece. The pop synthesiser phrases are impressive. The drums are punctuated with fine hi-hats, while the bass takes care of the melodic parts."
reggae.00089_15s,"This reggae instrumental piece has a retro sound quality. The brass ensemble is impressive. The guitar cuts and rhythms, while the wood bass unites with the keyboards in a rustic tone and rhythm. This musical piece works well as background music for scenes that create a relaxed atmosphere, such as in a restaurant, or for films and dramas that seek a retro atmosphere."
reggae.00090_15s,"This reggae instrumental piece has a natural sound quality and rustic phrasing. The lead guitar plays a pleasant melody with a natural tone. The guitar acts as backing, and in combination with the wood bass and keyboards, the rhythm is played. It creates a pleasant atmosphere that matches the relaxing scenes at resorts and beaches and images of nature and travel."
reggae.00095_15s,"This reggae piece features retro sound quality and groovy vocals. The guitar and brass instruments work together to create a backbeat, and the constant open hi-hat ticking of the drums is impressive. This musical piece matches the retro atmosphere of the film or drama scene."
rock.00001_15s,This rock piece features vocals with a languid atmosphere. The guitar melody is played with a thick sound. Minimalistic patterns in the bass and strong snare drums drive the rhythm. The sound is heavy and engaging. It fits scenes of wandering around a quiet night-time city or exploring deep philosophies.
rock.00002_15s,"This is rock with a simple structure that resonates. The dynamic tenor saxophone is impressive. The bass supports the saxophone melody at key points and the sharp, nubby sound of the snare can be heard. This music is perfect for the night-time streets of a big city or the emotional scenes of a jazz club."
rock.00005_15s,"Instrumental rock. Aggressive saxophone is a distinctive feature. The guitar riff stands out and the bass supports the melody with short loops. A snare fill on the drums leads into the next melody. The energetic performance and precise arrangements are attractive. This music is ideal for action scenes, sports matches and other scenes that require a sense of urgency and dynamism."
rock.00006_15s,"This rock piece has a relaxed atmosphere. The vocals are sung calmly. The overdriven, griddy-toned guitars resonate, while the bass and drums keep the rhythm with simple patterns. Perfect for a relaxed café atmosphere or as driving music."
rock.00009_15s,Spatial sounding instrumental rock. Phrases are interwoven with fantastic sounding guitars. The bass has a resonant sound and supports the melody with few bass elements. The drums beat rhythmically with simple patterns. The music is perfect for scenes of nighttime city walks and fantastic images.
rock.00010_15s,"A rock piece with seductive female vocals. The guitar provides backing with a clear tone, while the bass provides support with a modest number of notes. The drums tighten the song with rhythmic patterns. The song features a perfect balance between the vocalist's voice and the instruments, with a pleasant resonance that captures the heart. This music is perfect for cafés, evening drives and romantic scenes."
rock.00012_15s,A rock piece with rhythmic female vocals. The guitar has a percussive sound with light cutting and bass lines. Drums tighten the song with solid rhythms. The energy of the vocals and the groove of the instruments combine to captivate the listener. This music is perfect for dance parties and active scenes.
rock.00013_15s,"Emotional female vocals in this haunting piece of rock. The guitar expresses emotion through arpeggios in sparkling tones. The drums drive the rhythm with the echoing bass drum, creating a frenetic energy. The passion of the vocals resonates with the sound of the instruments, deeply moving the listener. This music is perfect for scenes of emotional drama and important moments."
rock.00014_15s,A rock piece starring a female vocalist who captivates with her chanter rap style. The guitar plays characteristic riffs and creates a unique sound. The drums create their own groove with an irregular snare-based rhythm. This music is perfect for energetic scenes and action-packed situations.
rock.00019_15s,This rock piece is filled with cheers and claps. The guitar draws the audience in with groove-filled riffs. The bass supports the rhythm with regular ticks and the drums create strong breaks with their snares. This music is ideal for large scale events and lively scenes such as live concerts and festivals.
rock.00027_15s,"This rock piece echoes the harmonies of the vocal group. The bass is melodically played over synthesised ticking, with harmonics taking charge of the rhythm in the second half of the piece. A tambourine accentuates the rhythm. It is perfect for scenes of driving through the city at night and can be utilised to express the speed of the car and the energy of the city."
rock.00028_15s,"This is a rock piece with a pop atmosphere. The vocal group's harmonies resonate pleasantly, while the guitars play catchy riffs. The bass takes charge of the extended melodies, while the drums provide a powerful rhythm. The music can be used as the perfect accompaniment to bright and lively city shopping and youth gatherings."
rock.00029_15s,"The vocals are energetic in this rock piece. The guitars play lively countermelodies, while the bass guitar churns out groovy rhythms. The drums support the band with a solid vertical rhythm. This music is ideal for uplifting and exciting scenes, such as victory scenes in sports matches."
rock.00030_15s,"This is a rock piece with a rustic singing style. The piano provides backing while the bass provides a crisp rhythm. Congas and shakers also add a distinctive rhythm. It is perfect for scenes that express a relaxed atmosphere and a sense of oneness with nature, such as a picnic in a park with a lush natural landscape."
rock.00032_15s,"This rock piece is characterised by its extended vocals. The guitar plays scenically, while the bass enhances the melody with rhythmic fills. The drums add dynamic rhythms to the whole piece. This music is ideal for scenes with a sense of expansiveness and freedom, such as mountainous terrain with spectacular natural scenery or driving scenes on the open road."
rock.00033_15s,"This rock piece features powerful vocals. The guitar draws you in with a melodic introduction, while the bass provides a solid rhythm. Guiro sounds are used characteristically. This music is ideal for heated sports competitions, epic battle scenes and other scenes of heightened energy and passion."
rock.00035_15s,"This is a rock piece with rhythmic vocals. The guitars have a strong presence with distorted backing and are supported by the bass bass. The drums are very swingy and rhythmic. The music is ideal for energetic and thrilling scenes, such as car chase scenes in dramas and action films set in urban night-time streets."
rock.00036_15s,"This is a rock piece with vocals and a harmonically beautiful female chorus. The guitars provide a dense tone with fine backing, while the bass colours the melody with long tones. The drums tighten the whole piece with dynamic rhythms. This music is ideal for bright and lively situations."
rock.00037_15s,"This rock has elements of blues rock. The energetic male vocals and chorus complement the dynamics with an intense groove. The bass and drums provide a strong, simple eight beat, while the guitar and alto saxophone riffs pull the whole song along."
rock.00038_15s,"This rock piece features grid vocals and heavy male and female choruses. Strongly backed pianos and guitars weave in and out of the sound, with dynamic fills on the bass and strong vertical rhythm drums. This music is perfect for scenes of heightened emotion, such as the finale of a dramatic film or the climax of an emotional drama."
rock.00039_15s,"A fast-paced instrumental rock piece. It features a guitar that plays a light melody and a bass that is full of groove. The snare fill of the drums enlivens the song. Although instrumental, the music conveys strength and liveliness. This music is perfect for energetic scenes, such as sports victory scenes or battles in action scenes."
rock.00040_15s,"This is a rock piece with strong, mellow vocals. Lead guitar with riffs in unison with the bass, cutting rhythm guitar and syncopated crash cymbals adorn the drums. The powerful vocals and dynamic instrumental performances are appealing. This music is perfect for uplifting action scenes and tense drama climaxes."
rock.00041_15s,"This rock piece features powerful vocals. The guitars interweave backing and counter-melodies, while the bass resonates strongly. The drums play a strong rhythm and add power to the whole piece. This music is perfect for aggressive, energetic scenes or situations where courage and strength need to be expressed."
rock.00043_15s,"This rock piece has a pop atmosphere. It features energetic vocals and backing vocals. The guitars play catchy riffs and the drums beat a strong rhythm. This music is perfect for bright, fun scenes or situations where you want to express a youthful image."
rock.00049_15s,"This is an instrumental rock piece. The keyboards create spaciousness with spatial tones, while the twin guitars play characteristic riffs, developing from unison to harmony. The drums are characterised by strong rhythms and fine tambourine bell sounds. This music is an appropriate choice for tense action scenes."
rock.00051_15s,"The rock is characterised by low, emotional vocals. The keyboards are spacey and expansive in tone, while the guitar has a unique rhythm with minimalist ticking. The drums build dense rhythms with fine hi-hats and snares. This music is perfect for emotional scenes."
rock.00052_15s,"The rock is characterised by a fantastic vocal performance. The keyboards use long tones to create a deep resonance, while the guitar uses arpeggios to create delicate melodies. The bass adds rhythmic resonance in staccato, while the drums support the rhythm with tight snare and conga sounds. This music is well suited to fantastic scenes."
rock.00053_15s,"This is impressive rock with hard-hitting vocals. The keyboards provide spacy sound backing, the bass is tight and driving and the drums are powerful. This music fits well with tense scenes."
rock.00054_15s,"The rock features melodious vocals. The keyboards and guitars play fantastic and ethereal arpeggios, while the drums have a heavy bass sound. This music is suitable for mystical scenes."
rock.00057_15s,This rock music features powerful vocals. The saxophone has an impressive tone and the keyboards play chords with long notes. The bass riffs and the drums are joined by tambourine sounds. This music matches the lively scene.
rock.00060_15s,"Rhythmic and powerful rock. The vocals have a powerful presence and a distinctive saxophone tone, with the keyboards and bass providing backing in unison. Drums play a supporting role throughout. This music is perfect for vibrant scenes."
rock.00062_15s,"Emotional vocals and beautiful choruses blend together in this sophisticated rock piece. Synthesisers play simple riffs, while the drums feature a ride cymbal and an exquisite mix of rimshots. A strong bass supports the rhythmic foundation. This music is ideal for emotionally charged scenes."
rock.00065_15s,"This rock piece features vocals with a strong, grid style. The guitars deftly play melodies with unique riffs, while constant bass drum ticks and fills intertwine on the drums. The bass supports the irregular chord progressions. This powerful sound is ideal for tense scenes."
rock.00066_15s,"This rock piece features a slow beat. The vocals are relaxed and the piano adds richness with backing and fills that accompany the melody. The drums provide a simple but solid rhythm, while the bass supports the rhythm. The music has a calm, soothing sound, ideal for scenes with a relaxed atmosphere."
rock.00069_15s,"This rock piece features melodic vocals and a harmonised chorus. Acoustic guitar backs the clean tones and adds a shaker subtle sound. It is perfect for peaceful nature scenes, relaxing scenes and situations where people are in touch with each other."
rock.00070_15s,This rock piece features low-pitched vocals and a harmonised chorus. The acoustic guitar makes use of technical cuts and fills. This music is perfect for emotional scenes and introspective moments.
rock.00071_15s,"This rock piece features rhythmic vocals and extended backing vocals. The synthesiser plays the riffs and the drums are firmly rhythmic. The bass supports the rhythmic parts and there is an overall groove. This music is perfect for dance scenes, energetic parties and other situations where liveliness and rhythm are required."
rock.00072_15s,"The rock develops with melodious vocals. The piano provides a strong backing while the synthesiser plays the chords. The drums provide a light rhythm with shaker sounds, while the bass takes care of the rhythmic parts. This music is perfect for sports matches, action scenes and other scenes where a sense of urgency and liveliness is required."
rock.00074_15s,"This is a rock piece with a small bird sampler. The vocalist has a vibrant singing voice. The synthesiser cuts in from the second half, while the drums add to the rhythm with light snare fills. The bass plays the melodic parts. This music is perfect for scenes of summer seaside and nature scenes."
rock.00075_15s,"Rhythmic rock. The vocals are lively and the chorus powerful. The electric guitar colours the melody with light cuts, while the drums and bass provide the rhythmic parts. This music is perfect for energetic and action-packed scenes."
rock.00076_15s,"The rock is echoed by emotional vocals. The synthesiser enhances the emotion with lyrical backing, while the bass provides a solid support. The drums provide a strong rhythm and power throughout. This music is perfect for emotional scenes and situations where dramatic development is required."
rock.00081_15s,"The rock music echoes with powerful vocals. Synthesisers provide rhythmic backing while electric guitars add harmony and dynamism. The bass and drums support the overall sound with powerful rhythms, creating a powerful sound. This music is perfect for intense action scenes, live performances and other scenes requiring energy."
rock.00084_15s,"This rock music features extended vocals. Synthesisers provide a clean sound backing, while bass supports the syncopation. Strong drums drive the rhythm, giving the music a fast-paced feel. This music is perfect for energetic sports and action scenes."
rock.00086_15s,"The relaxed vocals are pleasant rock. The guitar creates a warm atmosphere with rustic backing, while the drums support the rhythm with a simple accompaniment of hi-hat and bass drum. This music is perfect for cafés and relaxed atmospheres."
rock.00088_15s,"This is rock with strong vocals. The guitars create a sense of speed with hard backing and fills, while the drums tighten the rhythm with heavy bass drums and claps. This music is perfect for passionate battle scenes, sports matches and other scenes where tension and energy are required."
rock.00089_15s,This rock song features lightly sung vocals. The piano provides a passionate backing while the bass provides a steady rhythm. Drums tighten the music with tight rhythms. This music is perfect for scenes in films and dramas depicting youth and romance.
rock.00090_15s,"Emotional vocals and a high-pitched chorus make this rock music stirring. The bass guitar makes its presence felt with its characteristic accompaniment of continuous notes, while the drums play a unique rhythm with rim shots only. This music is perfect for drama and film scenes depicting heightened emotions and sad scenes."
rock.00091_15s,"The rock features strong vocals and choruses. The electric guitar plays rock-like countermelodies, while the bass and drums support the music with powerful rhythms. This music is used in frenetic live performance scenes and energetic sports match scenes."
